date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_posted,month_posted,year_posted,mid_price_by_zipcode,price_per_sqft,sqft_lot_per_living,house_age
2014-06-03,430000.0,4,2,1790,7203,1,0,0,4,7,1110,680,1973,0,98155,47.7709,-122.294,2270,9000,Tuesday,June,2014,375000.0,240.22346368715083,4.0240223463687155,41
2014-07-01,433000.0,4,1,1550,5053,1,0,0,4,7,1180,370,1963,0,98118,47.5499,-122.274,1450,5639,Tuesday,July,2014,367500.0,279.35483870967744,3.26,51
2014-08-18,255000.0,3,1,1170,7395,1,0,0,4,7,1170,0,1969,0,98055,47.4627,-122.19,1430,7920,Monday,August,2014,294950.0,217.94871794871796,6.32051282051282,45
2015-04-22,305000.0,3,1,1120,10125,1,0,0,3,6,1120,0,1961,0,98059,47.4794,-122.078,1120,8820,Wednesday,April,2015,435000.0,272.32142857142856,9.040178571428571,54
2015-02-25,396000.0,4,1,1040,4420,1,0,0,3,6,1040,0,1944,0,98117,47.6945,-122.368,1310,4920,Wednesday,February,2015,544000.0,380.7692307692308,4.25,71
2014-05-08,347500.0,4,2,2460,7350,2,0,0,3,9,2460,0,1989,0,98023,47.3061,-122.349,2390,8568,Thursday,May,2014,268450.0,141.260162601626,2.9878048780487805,25
2014-08-14,900000.0,4,2,3690,11468,2,0,0,3,11,3690,0,1987,0,98027,47.5699,-122.092,3370,10751,Thursday,August,2014,570500.0,243.90243902439025,3.107859078590786,27
2014-05-19,429000.0,3,2,1920,15124,2,0,0,3,8,1920,0,1995,0,98045,47.5015,-121.773,1920,16477,Monday,May,2014,399500.0,223.4375,7.877083333333333,19
2015-02-24,540000.0,3,2,1670,3135,2,0,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,1630,1596,Tuesday,February,2015,689800.0,323.3532934131737,1.877245508982036,13
2015-01-27,324950.0,3,2,1340,9750,1,0,0,4,7,890,450,1974,0,98024,47.5644,-121.898,1460,12900,Tuesday,January,2015,460000.0,242.5,7.276119402985074,41
2015-04-29,1049000.0,3,2,2610,3357,2,0,0,4,7,1980,630,1926,0,98112,47.638,-122.306,1940,3357,Wednesday,April,2015,915000.0,401.91570881226056,1.2862068965517242,89
2014-10-29,221000.0,4,1,1540,7200,1,0,0,3,7,1260,280,1966,0,98003,47.3424,-122.308,1540,8416,Wednesday,October,2014,267475.0,143.5064935064935,4.675324675324675,48
2014-06-11,405000.0,3,2,1640,7201,1,0,0,3,8,1640,0,1948,0,98125,47.7216,-122.289,1750,7201,Wednesday,June,2014,425000.0,246.9512195121951,4.390853658536585,66
2014-08-22,588000.0,4,1,1930,7245,1,0,0,4,8,1510,420,1972,0,98008,47.6396,-122.112,1880,7245,Friday,August,2014,545000.0,304.66321243523316,3.7538860103626943,42
2014-09-09,234950.0,3,2,1430,10850,1,0,0,3,7,1430,0,1994,0,98001,47.2671,-122.233,1610,8015,Tuesday,September,2014,260000.0,164.3006993006993,7.5874125874125875,20
2014-10-07,580000.0,4,1,2430,4995,1,0,0,4,7,1730,700,1928,0,98144,47.5782,-122.292,2240,5000,Tuesday,October,2014,450000.0,238.68312757201647,2.0555555555555554,86
2014-07-16,637000.0,5,3,2460,7240,1,0,0,3,9,1840,620,1991,0,98006,47.5486,-122.189,2530,7885,Wednesday,July,2014,760184.5,258.9430894308943,2.9430894308943087,23
2014-10-30,704000.0,4,2,2490,6973,1,0,0,4,8,1490,1000,1953,0,98199,47.6516,-122.409,1780,5612,Thursday,October,2014,689800.0,282.7309236947791,2.800401606425703,61
2014-09-25,210000.0,2,1,880,9750,1,0,0,5,6,880,0,1938,0,98168,47.4885,-122.298,1220,9406,Thursday,September,2014,235000.0,238.63636363636363,11.079545454545455,76
2014-05-16,772000.0,4,2,2110,3750,2,0,0,3,8,2110,0,2000,0,98117,47.6789,-122.363,1700,5000,Friday,May,2014,544000.0,365.8767772511848,1.7772511848341233,14
2015-04-27,763000.0,4,1,1850,4388,2,0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107,Monday,April,2015,544000.0,412.43243243243245,2.371891891891892,74
2015-02-18,213500.0,2,1,2060,7713,1,0,0,4,7,2060,0,1930,0,98030,47.3722,-122.185,1780,7713,Wednesday,February,2015,282255.0,103.64077669902913,3.7441747572815536,85
2014-12-20,255000.0,2,1,1360,9367,1,0,0,4,6,680,680,1924,0,98155,47.7689,-122.315,1360,7543,Saturday,December,2014,375000.0,187.5,6.8875,90
2014-10-17,423500.0,3,2,2000,10490,1,0,0,3,8,1430,570,1978,0,98033,47.6976,-122.166,1530,7659,Friday,October,2014,678350.0,211.75,5.245,36
2014-09-08,550000.0,3,2,2230,14400,1,0,0,4,8,1460,770,1977,0,98075,47.5791,-122.048,2200,13280,Monday,September,2014,739999.0,246.63677130044843,6.457399103139013,37
2015-01-21,795000.0,3,2,1820,7517,1,0,0,3,9,1820,0,1997,0,98116,47.5705,-122.406,2540,8035,Wednesday,January,2015,562750.0,436.8131868131868,4.130219780219781,18
2014-08-15,495000.0,4,3,2740,2811,2,0,0,3,8,2240,500,2003,0,98072,47.7738,-122.158,2740,3596,Friday,August,2014,515000.0,180.65693430656935,1.025912408759124,11
2015-03-02,455000.0,4,2,2710,6558,2,0,0,3,9,2710,0,1997,0,98058,47.434,-122.109,2710,7635,Monday,March,2015,335000.0,167.89667896678966,2.4199261992619925,18
2015-03-05,85000.0,2,1,910,9753,1,0,0,3,5,910,0,1947,0,98032,47.3897,-122.236,1160,7405,Thursday,March,2015,249000.0,93.4065934065934,10.717582417582417,68
2014-11-04,239000.0,4,2,1980,10585,1,0,0,2,6,1980,0,1924,0,98055,47.4836,-122.214,1360,7810,Tuesday,November,2014,294950.0,120.70707070707071,5.345959595959596,90
2014-07-30,184900.0,3,1,1040,10080,1,0,0,3,6,1040,0,1959,0,98023,47.329,-122.343,1000,8736,Wednesday,July,2014,268450.0,177.78846153846155,9.692307692307692,55
2015-04-21,386000.0,4,2,2810,8560,1,0,0,3,8,1610,1200,1979,0,98058,47.4437,-122.124,2400,7600,Tuesday,April,2015,335000.0,137.36654804270464,3.0462633451957295,36
2014-06-04,415000.0,4,2,2000,5962,2,0,0,3,8,2000,0,1999,0,98133,47.7695,-122.35,1790,10500,Wednesday,June,2014,375000.0,207.5,2.981,15
2015-05-12,387000.0,3,1,1530,6372,1,0,0,3,7,1210,320,1962,0,98118,47.535,-122.289,1960,6426,Tuesday,May,2015,367500.0,252.94117647058823,4.1647058823529415,53
2015-01-07,685000.0,4,2,3133,16197,2,0,0,3,9,2533,600,1965,2010,98166,47.4255,-122.338,3090,15588,Wednesday,January,2015,390000.0,218.64028088094477,5.169805298436004,50
2015-05-11,422000.0,2,1,750,4000,1,0,0,4,6,750,0,1926,0,98118,47.5547,-122.272,1120,5038,Monday,May,2015,367500.0,562.6666666666666,5.333333333333333,89
2014-05-27,280000.0,3,1,1200,6250,1,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375,Tuesday,May,2014,235000.0,233.33333333333334,5.208333333333333,71
2014-11-10,279000.0,3,2,2010,11618,2,0,0,3,7,2010,0,1990,0,98022,47.1956,-121.985,1550,9354,Monday,November,2014,279500.0,138.80597014925374,5.7800995024875625,24
2014-06-23,569000.0,4,2,1730,3884,1,0,0,5,7,1060,670,1924,0,98103,47.6624,-122.349,1360,3563,Monday,June,2014,550000.0,328.9017341040462,2.2450867052023122,90
2015-04-10,209950.0,2,1,860,5080,1,0,0,3,7,860,0,1960,0,98032,47.39,-122.236,1250,6477,Friday,April,2015,249000.0,244.12790697674419,5.906976744186046,55
2015-03-17,468000.0,3,1,1370,7697,1,0,0,3,7,1370,0,1939,0,98177,47.7153,-122.361,1370,7697,Tuesday,March,2015,554000.0,341.6058394160584,5.618248175182481,76
2015-04-30,237100.0,3,1,1360,9603,1,0,0,3,7,1360,0,1963,0,98198,47.3959,-122.309,2240,10605,Thursday,April,2015,265000.0,174.33823529411765,7.061029411764705,52
2014-07-08,336000.0,4,2,2530,8169,2,0,0,3,8,2530,0,1993,0,98003,47.2634,-122.312,2220,8013,Tuesday,July,2014,267475.0,132.80632411067194,3.2288537549407113,21
2014-12-22,500000.0,4,2,1680,3813,2,0,0,4,7,1680,0,1900,0,98144,47.593,-122.293,2540,3996,Monday,December,2014,450000.0,297.6190476190476,2.2696428571428573,114
2015-04-26,290000.0,3,2,1580,6860,2,0,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050,Sunday,April,2015,294950.0,183.54430379746836,4.341772151898734,20
2014-07-25,365000.0,5,2,1600,4168,1,0,0,3,7,1600,0,1927,0,98126,47.5297,-122.381,1190,4168,Friday,July,2014,395750.0,228.125,2.605,87
2015-03-25,146300.0,3,1,1200,9668,1,0,0,5,6,1200,0,1975,0,98092,47.3156,-122.128,1200,9800,Wednesday,March,2015,309780.0,121.91666666666667,8.056666666666667,40
2014-06-09,554000.0,3,1,1760,10780,1,0,0,3,8,1760,0,1977,0,98005,47.5938,-122.154,2090,10780,Monday,June,2014,765475.0,314.77272727272725,6.125,37
2014-06-18,424000.0,3,2,1670,7700,1,0,0,3,7,1170,500,1972,0,98034,47.725,-122.2,1500,7875,Wednesday,June,2014,445950.0,253.89221556886227,4.610778443113772,42
2014-11-19,508500.0,4,1,1800,6750,1,0,0,4,7,1800,0,1950,0,98115,47.6868,-122.285,1420,5900,Wednesday,November,2014,567000.0,282.5,3.75,64
2015-05-01,244500.0,3,1,1210,8864,1,0,0,3,7,1210,0,1985,0,98042,47.3639,-122.08,1510,8062,Friday,May,2015,292000.0,202.06611570247935,7.325619834710744,30
2014-11-20,206000.0,2,2,1280,1566,2,0,0,3,7,1280,0,2005,0,98055,47.4336,-122.195,1460,1845,Thursday,November,2014,294950.0,160.9375,1.2234375,9
2014-09-05,643500.0,3,2,1650,7104,2,0,0,3,8,1650,0,1945,1986,98177,47.7053,-122.374,1730,7104,Friday,September,2014,554000.0,390.0,4.305454545454546,69
2014-05-20,372500.0,4,1,1590,10523,2,0,0,4,7,1590,0,1922,0,98133,47.7358,-122.342,1610,8568,Tuesday,May,2014,375000.0,234.27672955974842,6.618238993710692,92
2014-07-15,630000.0,5,2,1900,5000,1,0,2,3,8,1720,180,1957,0,98107,47.6735,-122.362,1770,5000,Tuesday,July,2014,529950.0,331.57894736842104,2.6315789473684212,57
2014-07-10,418000.0,2,2,1500,3608,2,0,0,3,8,1500,0,2005,0,98029,47.5472,-121.994,2080,2686,Thursday,July,2014,575000.0,278.6666666666667,2.4053333333333335,9
2015-02-25,425000.0,4,2,2689,6688,2,0,0,3,9,2689,0,2006,0,98030,47.3803,-122.184,2665,5700,Wednesday,February,2015,282255.0,158.05132019338043,2.48716995165489,9
2014-12-08,208000.0,2,1,960,13438,1,0,0,3,7,960,0,1951,0,98168,47.4745,-122.295,1630,11656,Monday,December,2014,235000.0,216.66666666666666,13.997916666666667,63
2014-07-14,476000.0,3,1,1650,9600,1,0,0,4,7,1650,0,1977,0,98075,47.5779,-122.044,2040,12220,Monday,July,2014,739999.0,288.4848484848485,5.818181818181818,37
2015-02-02,277500.0,3,2,1690,5171,2,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5025,Monday,February,2015,268450.0,164.20118343195267,3.0597633136094675,12
2014-07-08,890000.0,4,2,2310,4020,3,0,0,5,8,2310,0,1979,0,98122,47.6154,-122.291,2270,3750,Tuesday,July,2014,572000.0,385.28138528138527,1.7402597402597402,35
2015-03-23,450000.0,3,3,1790,1288,3,0,0,3,8,1390,400,2000,0,98199,47.651,-122.384,1560,1426,Monday,March,2015,689800.0,251.39664804469274,0.7195530726256983,15
2014-06-25,205000.0,3,1,1230,8750,1,0,0,3,6,1230,0,1965,0,98003,47.3266,-122.334,1230,8750,Wednesday,June,2014,267475.0,166.66666666666666,7.1138211382113825,49
2014-07-18,665000.0,3,2,1620,2640,1,0,0,5,8,1620,0,1929,0,98115,47.6884,-122.322,1470,4080,Friday,July,2014,567000.0,410.4938271604938,1.6296296296296295,85
2014-10-03,518000.0,4,2,2440,12051,1,0,0,5,8,1440,1000,1966,0,98133,47.7456,-122.351,2030,8006,Friday,October,2014,375000.0,212.29508196721312,4.938934426229508,48
2014-09-24,465000.0,4,2,2100,7350,2,0,0,3,8,2100,0,1979,0,98033,47.7019,-122.171,1780,7350,Wednesday,September,2014,678350.0,221.42857142857142,3.5,35
2014-06-17,330000.0,3,2,3040,7232,2,0,0,3,7,3040,0,2003,0,98092,47.3355,-122.168,2760,6926,Tuesday,June,2014,309780.0,108.55263157894737,2.3789473684210525,11
2014-12-26,449400.0,4,3,2490,5064,2,0,0,3,7,2490,0,2007,0,98056,47.5139,-122.189,2470,5064,Friday,December,2014,380000.0,180.48192771084337,2.0337349397590363,7
2015-02-06,829000.0,3,2,2690,10443,1,0,0,3,9,2690,0,2007,0,98053,47.7185,-122.024,1440,4185,Friday,February,2015,635000.0,308.17843866171006,3.8821561338289965,8
2015-02-20,450000.0,4,1,2190,9752,1,0,0,3,8,2190,0,1964,0,98034,47.7108,-122.239,2040,9964,Friday,February,2015,445950.0,205.4794520547945,4.45296803652968,51
2014-10-01,310000.0,3,1,1490,9120,1,0,0,5,7,1490,0,1959,0,98059,47.4806,-122.163,1340,8040,Wednesday,October,2014,435000.0,208.05369127516778,6.120805369127517,55
2014-06-03,605000.0,3,2,2060,4040,1,0,0,4,8,1120,940,1947,0,98103,47.6798,-122.352,1500,4000,Tuesday,June,2014,550000.0,293.68932038834953,1.9611650485436893,67
2014-09-22,545000.0,3,1,1400,4000,1,0,0,4,7,1400,0,1925,0,98117,47.6902,-122.388,1050,4330,Monday,September,2014,544000.0,389.2857142857143,2.857142857142857,89
2014-07-03,600000.0,5,2,3000,13899,2,0,0,4,8,3000,0,1975,0,98052,47.6373,-122.105,2270,10763,Thursday,July,2014,615000.0,200.0,4.633,39
2014-05-13,560000.0,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,98103,47.6741,-122.354,1850,4500,Tuesday,May,2014,550000.0,388.8888888888889,3.4722222222222223,104
2014-11-24,457000.0,3,1,1170,3348,1,0,0,4,7,1170,0,1924,0,98117,47.687,-122.378,1590,4219,Monday,November,2014,544000.0,390.5982905982906,2.8615384615384616,90
2014-05-05,585000.0,2,1,1770,8640,1,0,0,3,6,1520,250,1949,0,98117,47.6926,-122.363,1060,4804,Monday,May,2014,544000.0,330.50847457627117,4.88135593220339,65
2014-05-07,560000.0,3,2,1860,13374,1,0,0,3,8,1860,0,1985,0,98027,47.5397,-122.054,1960,9797,Wednesday,May,2014,570500.0,301.0752688172043,7.190322580645161,29
2015-04-05,345000.0,2,1,770,3008,1,0,0,4,5,770,0,1917,0,98116,47.5686,-122.389,1550,4563,Sunday,April,2015,562750.0,448.05194805194805,3.9064935064935065,98
2014-07-20,550000.0,4,3,3820,17745,2,0,2,3,8,2440,1380,1955,0,98108,47.557,-122.295,2520,9640,Sunday,July,2014,342500.0,143.97905759162305,4.645287958115183,59
2014-06-24,589950.0,4,2,3190,8195,2,0,0,3,10,3190,0,2006,0,98038,47.3555,-122.003,3400,7607,Tuesday,June,2014,342000.0,184.93730407523512,2.5689655172413794,8
2014-06-02,327000.0,3,1,1320,13200,1,0,0,3,7,1320,0,1970,0,98059,47.5009,-122.143,1730,13200,Monday,June,2014,435000.0,247.72727272727272,10.0,44
2014-06-03,425000.0,2,2,1140,1182,3,0,0,3,8,1140,0,2007,0,98107,47.6713,-122.383,1290,1189,Tuesday,June,2014,529950.0,372.8070175438597,1.0368421052631578,7
2014-08-01,350000.0,3,1,860,7030,1,0,0,3,7,860,0,1973,0,98034,47.7151,-122.211,1360,7500,Friday,August,2014,445950.0,406.9767441860465,8.174418604651162,41
2015-03-11,273000.0,3,1,1540,10545,2,0,0,4,6,1540,0,1978,0,98045,47.4451,-121.763,1540,10000,Wednesday,March,2015,399500.0,177.27272727272728,6.847402597402597,37
2015-03-20,750000.0,4,2,2160,9525,1,0,0,3,8,1080,1080,1961,0,98040,47.5651,-122.221,2780,9525,Friday,March,2015,993750.0,347.22222222222223,4.409722222222222,54
2014-10-09,240000.0,3,1,1450,9477,1,0,0,4,7,1450,0,1963,0,98031,47.4215,-122.203,1460,9477,Thursday,October,2014,288200.0,165.51724137931035,6.535862068965518,51
2015-03-20,400000.0,3,1,1830,9620,1,0,0,4,8,1830,0,1978,0,98023,47.3123,-122.389,1990,8280,Friday,March,2015,268450.0,218.5792349726776,5.256830601092896,37
2014-10-03,230000.0,3,1,1630,6625,1,0,0,5,7,980,650,1980,0,98023,47.29,-122.368,1440,7145,Friday,October,2014,268450.0,141.1042944785276,4.064417177914111,34
2015-04-13,372000.0,4,2,2500,8215,2,0,0,3,8,2500,0,1990,0,98031,47.4124,-122.204,2360,7801,Monday,April,2015,288200.0,148.8,3.286,25
2014-07-05,459500.0,3,1,1470,4950,1,0,0,3,7,1030,440,1984,0,98133,47.7325,-122.337,1100,5250,Saturday,July,2014,375000.0,312.5850340136054,3.36734693877551,30
2014-11-06,465000.0,4,2,2170,7700,1,0,0,3,7,1420,750,1969,0,98034,47.7216,-122.219,1710,7770,Thursday,November,2014,445950.0,214.28571428571428,3.5483870967741935,45
2014-05-30,386000.0,3,2,2120,7560,1,0,0,3,9,2120,0,1991,0,98058,47.435,-122.16,2660,7700,Friday,May,2014,335000.0,182.0754716981132,3.5660377358490565,23
2014-06-09,546000.0,3,2,1530,3464,2,0,0,3,8,1530,0,1998,0,98007,47.6179,-122.141,1530,3446,Monday,June,2014,555000.0,356.8627450980392,2.2640522875816993,16
2014-10-27,278000.0,3,1,2710,9088,1,0,0,4,7,2060,650,1965,0,98001,47.3073,-122.272,1690,10454,Monday,October,2014,260000.0,102.58302583025831,3.3535055350553504,49
2014-09-18,540000.0,3,2,2860,8935,2,0,0,3,8,2860,0,2004,0,98065,47.5336,-121.855,2650,6167,Thursday,September,2014,500000.0,188.8111888111888,3.124125874125874,10
2014-06-17,554000.0,4,1,1120,7104,1,0,0,3,7,1120,0,1946,0,98177,47.7055,-122.372,1370,7104,Tuesday,June,2014,554000.0,494.64285714285717,6.3428571428571425,68
2014-08-27,210000.0,3,1,1730,7210,1,0,0,3,7,1430,300,1963,0,98001,47.3404,-122.28,1820,7210,Wednesday,August,2014,260000.0,121.38728323699422,4.167630057803469,51
2015-05-04,225000.0,2,1,1010,5408,1,0,0,4,6,1010,0,1926,0,98032,47.3759,-122.238,980,7800,Monday,May,2015,249000.0,222.77227722772278,5.354455445544555,89
2014-07-15,561600.0,4,2,2350,6624,2,0,0,3,9,2350,0,1990,0,98074,47.6262,-122.045,2590,11240,Tuesday,July,2014,642000.0,238.9787234042553,2.8187234042553193,24
2014-05-20,300000.0,6,5,2860,5682,2,0,0,3,7,2860,0,1978,0,98002,47.303,-122.221,1390,5956,Tuesday,May,2014,235000.0,104.8951048951049,1.9867132867132866,36
2014-06-26,150000.0,3,1,1310,9612,1,0,0,3,7,960,350,1962,0,98001,47.2958,-122.285,1310,9812,Thursday,June,2014,260000.0,114.50381679389314,7.337404580152672,52
2014-09-24,400950.0,2,1,2320,6250,1,0,0,3,7,1400,920,1948,0,98136,47.5468,-122.386,1420,6250,Wednesday,September,2014,489950.0,172.82327586206895,2.6939655172413794,66
2015-01-21,620000.0,4,2,2210,8101,2,0,0,3,9,2210,0,1985,0,98074,47.6475,-122.07,2330,8842,Wednesday,January,2015,642000.0,280.5429864253394,3.6656108597285066,30
2014-08-18,449000.0,4,2,2090,14141,1,0,0,4,8,1680,410,1941,0,98166,47.4333,-122.347,1990,12920,Monday,August,2014,390000.0,214.83253588516746,6.766028708133971,73
2014-07-28,630000.0,4,2,2240,4025,1,0,2,3,7,1250,990,1926,2005,98115,47.6818,-122.311,1380,3500,Monday,July,2014,567000.0,281.25,1.796875,88
2015-04-14,336000.0,2,1,1180,7200,1,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,Tuesday,April,2015,375000.0,284.7457627118644,6.101694915254237,66
2015-03-09,352500.0,4,2,1970,7451,1,0,0,3,8,1350,620,1962,0,98133,47.765,-122.335,1980,7510,Monday,March,2015,375000.0,178.93401015228426,3.782233502538071,53
2014-10-16,150000.0,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969,Thursday,October,2014,294950.0,178.57142857142858,15.178571428571429,89
2015-04-24,175000.0,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969,Friday,April,2015,294950.0,208.33333333333334,15.178571428571429,90
2014-07-31,305000.0,3,2,1830,10873,1,0,0,3,8,1830,0,1989,0,98023,47.3066,-122.394,2490,8976,Thursday,July,2014,268450.0,166.66666666666666,5.941530054644809,25
2014-07-15,607500.0,3,1,1800,4700,1,0,0,3,7,1200,600,1941,0,98117,47.6858,-122.385,1580,4700,Tuesday,July,2014,544000.0,337.5,2.611111111111111,73
2014-11-18,505000.0,2,1,1250,5040,1,0,0,3,7,950,300,1920,0,98117,47.6959,-122.365,1290,5040,Tuesday,November,2014,544000.0,404.0,4.032,94
2014-10-27,280500.0,3,1,2440,10179,1,0,0,4,7,1220,1220,1962,0,98198,47.4118,-122.314,1650,9711,Monday,October,2014,265000.0,114.95901639344262,4.17172131147541,52
2014-08-12,381000.0,5,2,3060,6895,2,0,0,3,8,3060,0,2003,0,98042,47.3809,-122.098,2590,6895,Tuesday,August,2014,292000.0,124.50980392156863,2.253267973856209,11
2014-05-22,482000.0,5,2,2230,9600,1,0,0,3,8,1320,910,1978,0,98077,47.7466,-122.076,2080,9760,Thursday,May,2014,652475.0,216.14349775784754,4.304932735426009,36
2014-10-22,379950.0,3,1,1270,6900,1,0,0,3,7,1270,0,1977,0,98034,47.7279,-122.192,1480,7280,Wednesday,October,2014,445950.0,299.1732283464567,5.433070866141732,37
2015-03-30,605000.0,2,1,860,6510,1,0,0,3,7,860,0,1952,0,98004,47.6021,-122.202,1740,10800,Monday,March,2015,1150000.0,703.4883720930233,7.569767441860465,63
2014-05-20,194000.0,1,1,820,1060,1,0,0,3,8,760,60,2007,0,98126,47.5472,-122.372,1770,1853,Tuesday,May,2014,395750.0,236.58536585365854,1.2926829268292683,7
2015-04-01,546200.0,4,2,2090,8579,2,0,0,3,8,2090,0,1987,0,98074,47.6364,-122.03,1850,8843,Wednesday,April,2015,642000.0,261.33971291866027,4.104784688995215,28
2015-04-03,315000.0,3,1,1860,9629,1,0,0,4,7,1240,620,1961,0,98059,47.4913,-122.143,1940,9629,Friday,April,2015,435000.0,169.3548387096774,5.176881720430107,54
2014-12-17,465000.0,3,1,900,8690,1,0,0,5,6,900,0,1941,0,98116,47.5751,-122.393,1000,6150,Wednesday,December,2014,562750.0,516.6666666666666,9.655555555555555,73
2014-08-08,795000.0,4,2,3100,7501,2,0,0,3,10,3100,0,1998,0,98052,47.6859,-122.109,3140,8672,Friday,August,2014,615000.0,256.4516129032258,2.4196774193548385,16
2014-08-26,265000.0,4,2,2300,9100,1,0,0,3,7,1280,1020,1977,0,98058,47.4576,-122.16,1640,9100,Tuesday,August,2014,335000.0,115.21739130434783,3.9565217391304346,37
2015-05-05,126500.0,3,1,1130,12212,1,0,0,3,6,1130,0,1942,0,98146,47.4952,-122.34,1190,9240,Tuesday,May,2015,305000.0,111.94690265486726,10.8070796460177,73
2014-08-05,760000.0,4,2,2920,7901,2,0,0,3,9,2920,0,2004,0,98052,47.7036,-122.125,3020,7900,Tuesday,August,2014,615000.0,260.2739726027397,2.705821917808219,10
2014-09-03,540000.0,2,1,1230,1569,2,0,0,3,9,1050,180,2009,0,98112,47.6193,-122.304,1100,1230,Wednesday,September,2014,915000.0,439.0243902439024,1.275609756097561,5
2014-05-19,446000.0,5,2,2190,12687,1,0,0,5,7,1370,820,1978,0,98028,47.7762,-122.257,2280,10784,Monday,May,2014,445000.0,203.65296803652967,5.793150684931507,36
2015-03-26,170000.0,1,0,850,5600,1,0,2,3,6,850,0,1903,1994,98019,47.7654,-121.48,900,12250,Thursday,March,2015,401250.0,200.0,6.588235294117647,112
2014-10-23,379000.0,3,2,1500,7420,1,0,0,3,7,1000,500,1972,0,98034,47.7236,-122.174,1840,7272,Thursday,October,2014,445950.0,252.66666666666666,4.946666666666666,42
2014-06-20,800000.0,4,2,3150,7035,2,0,0,3,9,3150,0,2004,0,98075,47.5979,-121.974,3200,7035,Friday,June,2014,739999.0,253.96825396825398,2.2333333333333334,10
2015-03-16,260000.0,3,1,1300,10139,1,0,0,3,7,1300,0,1962,2007,98042,47.3427,-122.087,1260,10139,Monday,March,2015,292000.0,200.0,7.799230769230769,53
2014-09-02,392000.0,3,2,1790,7125,1,0,0,3,7,1220,570,1974,0,98034,47.7184,-122.226,2040,7950,Tuesday,September,2014,445950.0,218.99441340782124,3.9804469273743015,40
2015-04-22,465000.0,3,2,1650,4636,2,0,0,3,8,1650,0,1999,0,98075,47.5997,-122.016,1650,4504,Wednesday,April,2015,739999.0,281.8181818181818,2.8096969696969696,16
2014-08-22,449950.0,4,2,2070,7312,1,0,0,4,7,1230,840,1977,0,98052,47.6958,-122.12,1770,7668,Friday,August,2014,615000.0,217.3671497584541,3.532367149758454,37
2015-04-28,520000.0,3,1,1580,8841,1,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512,Tuesday,April,2015,550000.0,329.11392405063293,5.595569620253165,92
2014-08-28,546800.0,4,2,2170,10000,1,0,0,3,8,1420,750,1975,0,98008,47.6219,-122.109,2390,11000,Thursday,August,2014,545000.0,251.9815668202765,4.608294930875576,39
